node_id,osm_id,lon,lat,odbc,od_eff_loss,lscc_loss,td_loss,reachable_demand_share,odbc_rank,odbc_pct,od_eff_rank,od_eff_pct,lscc_rank,lscc_pct,td_rank,td_pct
373,582486679,114.1842255,22.3093194,0.04763387192146012,0.012002657123730711,0.007772020725388638,0.03905356678718956,0.9883360980266986,100,0.9425851125216388,78,0.9552798615118292,17,0.9896133871898442,87,0.9500865551067513
374,582486837,114.1838978,22.308589,0.03746214871478339,0.003448458051298558,0.0006476683937823658,0.008341184269674989,0.9987800432145169,198,0.8863242931332949,416,0.760530871321408,901,0.2951529140219273,512,0.705135603000577
375,582486851,114.1875507,22.3085735,0.03116049450570528,0.0060975421186071025,0.0006476683937823658,0.010066426802045229,0.9973977020550743,290,0.8332371609924986,207,0.881130986728217,901,0.2951529140219273,438,0.7478361223312175
376,582486941,114.1838951,22.3090124,0.0393818210134478,0.002515698548063451,0.0006476683937823658,0.003997891557628992,1.0,177,0.8984420080784766,561,0.676860934795153,901,0.2951529140219273,786,0.5470282746682055
377,582486944,114.1835475,22.3087922,0.051152443705286064,0.0021507591391036925,0.0006476683937823658,0.007545656762573143,0.9987800432145169,80,0.9544143104443162,621,0.6422388920946336,901,0.2951529140219273,536,0.6912867859203693
378,582486959,114.1811862,22.3072208,0.05223292033068052,0.004508214145953401,0.0019430051813470973,0.016287428252374142,0.9971977187679918,69,0.9607616849394114,325,0.8130409694171956,372,0.727062896710906,290,0.8332371609924986
379,582593236,114.1806577,22.3067338,0.0034705786931683797,5.675515762811758e-05,0.0006476683937823658,0.00016342239180276545,1.0,1291,0.2556260819388344,1517,0.12521638776687824,901,0.2951529140219273,1520,0.12348528563185228
380,582593262,114.1801415,22.3061071,0.03870255389065999,0.0026544950477880185,0.0012953367875647315,0.006154736028455137,0.9996757840020819,180,0.8967109059434507,538,0.690132717830352,577,0.5744373918061165,613,0.6468551644547028
381,582593265,114.1790845,22.305623,0.038941272940897734,0.0027892565322582283,0.0012953367875647315,0.0068900111239857805,0.9994370649518441,179,0.8972879399884593,508,0.7074437391806117,577,0.5744373918061165,577,0.6676283900750144
382,582593267,114.1783729,22.3057544,0.025059400901426717,0.0012753013448523315,0.0032383419689119533,0.0025149401455168835,1.0,433,0.7504327755337565,846,0.5121177149451818,170,0.8814195037507213,942,0.45672244662435085
383,582593293,114.1808046,22.3070679,0.029922426432034636,0.0013927502142864147,0.003886010362694319,0.003058939900643498,1.0,315,0.8185227928447778,815,0.53000577034045,123,0.9163300634737449,880,0.49249855741488746
384,582593329,114.1805856,22.3070256,0.003306274145528863,2.724961840690504e-05,0.0006476683937823658,0.0003046525231571116,1.0,1306,0.24697057126370456,1556,0.10271206001154068,901,0.2951529140219273,1455,0.16099249855741488
385,582593392,114.1811766,22.30432,0.017828675481419275,0.005092693082997121,0.0019430051813470973,0.047359468576519174,0.9846732868121743,655,0.6226197345643393,281,0.8384304673975764,372,0.727062896710906,56,0.9682631275245239
386,582593415,114.1814843,22.3061159,0.020142466579616516,0.00515401795225803,0.004533678756476684,0.04760880570231206,0.9846732868121743,576,0.6679169070975187,277,0.8404500865551068,76,0.9434506635891518,54,0.9691286785920369
387,582593417,114.1815653,22.3052918,0.020142466579616516,0.00515401795225803,0.004533678756476684,0.04760880570231206,0.9846732868121743,576,0.6679169070975187,277,0.8404500865551068,76,0.9434506635891518,54,0.9691286785920369
388,582593473,114.1793684,22.3078071,0.007333383314446472,0.00013893163549988613,0.0006476683937823658,0.0004319397717651187,1.0,1072,0.38199653779572995,1444,0.1673398730525101,901,0.2951529140219273,1424,0.1788805539526832
389,582593479,114.1789917,22.3086809,0.01850597325138277,0.000954304590554637,0.002590673575129463,0.0037221440001822155,0.9989834898960904,624,0.6405077899596077,973,0.43912290825158684,244,0.823139065204847,805,0.536064627813041
390,582596632,114.1788739,22.3092717,0.011201732773715806,0.0010449281152776217,0.0032383419689119533,0.005190906064971239,0.9988901170470869,889,0.4873052510098096,933,0.4619157530294287,170,0.8814195037507213,689,0.6027120600115407
391,582596633,114.1789901,22.3090772,0.007678744408025986,0.000507305634161064,0.0006476683937823658,0.0015995421180646512,1.0,1047,0.39642238892094633,1177,0.3214079630698211,901,0.2951529140219273,1104,0.363531448355453
392,582596651,114.1812076,22.3066487,0.01683619243408765,0.0006545698305370349,0.0006476683937823658,0.003402480246423757,1.0,684,0.6058857472590883,1104,0.363531448355453,901,0.2951529140219273,834,0.51933064050779
393,582596692,114.1818047,22.3062009,0.007393109492540233,0.00023152104261279642,0.0032383419689119533,0.0009014215780947402,1.0,1067,0.3845931909982689,1355,0.2184073860357761,170,0.8814195037507213,1266,0.26976341604154647
394,587637080,114.1831868,22.2846585,0.015326713187825592,0.005065349073930681,0.0,0.04720758771503602,0.9846732868121743,736,0.5758799769186382,283,0.8372763993075591,1545,0.054818234275822275,58,0.9671090594345066
395,587637101,114.1830717,22.2846466,0.002905277242035526,0.0009548019037946845,0.0,0.008948502432265325,0.9970947227579643,1335,0.23023658395845356,971,0.4402769763416042,1545,0.054818234275822275,491,0.7172533179457588
396,597408265,114.1896162,22.3182366,0.003771301410858527,0.0009229685649075043,0.0019430051813470973,0.004607720021414142,0.9985593976026599,1264,0.27120600115406807,981,0.4345066358915176,372,0.727062896710906,739,0.5741488747836122
397,629539289,114.1784179,22.3059056,0.029922426432034636,0.0013927502142864147,0.003886010362694319,0.003058939900643498,1.0,315,0.8185227928447778,815,0.53000577034045,123,0.9163300634737449,880,0.49249855741488746
398,653112507,114.1676527,22.3244605,0.011179912964084035,0.0006783333791644414,0.0019430051813470973,0.0023755152520026188,0.9993922229377402,892,0.48586266589728794,1087,0.37334102712060013,372,0.727062896710906,964,0.44431621465666477
399,660415615,114.1616453,22.3070758,0.0028044165462748783,0.0002973588234413586,0.0012953367875647315,0.0006284795111724253,1.0,1339,0.2276399307559146,1306,0.24668205424120024,577,0.5744373918061165,1355,0.2184073860357761
400,660864274,114.1590169,22.3296552,0.029163064470426322,0.013165853344963376,0.009067357512953369,0.05574862228022831,0.9821052365714934,339,0.8049624927870744,61,0.9653779572994806,12,0.9930755914598961,44,0.9751875360646278
401,660864276,114.1618473,22.3326545,0.0005458202148114129,0.0004954581197390183,0.0,0.001681172952842777,0.9994541797851885,1523,0.12175418349682632,1180,0.31967686093479514,1545,0.054818234275822275,1088,0.37276399307559144
402,660864277,114.1604067,22.3294008,0.029951118248895545,0.011338025004141696,0.0006476683937823658,0.03408945441800951,0.9891783252224328,314,0.8193883439122909,86,0.9509521061742643,901,0.2951529140219273,120,0.93133294864397
403,660864278,114.1630195,22.3273642,0.0004908162552447957,0.00035948590105995673,0.0,0.0015117560521613123,0.9995091837447552,1531,0.11713791113675708,1270,0.26774379688401617,1545,0.054818234275822275,1127,0.3502596653202539
404,675264194,114.1769813,22.311715,0.018015009102374573,0.0005706843015040337,0.002590673575129463,0.0022099324225783147,0.9994744540450986,646,0.6278130409694171,1135,0.34564339296018465,244,0.823139065204847,995,0.42642815926139643
405,675264198,114.1764941,22.3119957,0.01709096894189316,0.0008168666962268018,0.0006476683937823658,0.002630953855145188,1.0,673,0.6122331217541835,1026,0.4085401038661281,901,0.2951529140219273,929,0.4645124062319677
406,675264200,114.176703,22.3125406,0.01817830623884433,0.00023564914596750866,0.002590673575129463,0.000853208260116377,1.0,637,0.6324293133294865,1349,0.22158107328332372,244,0.823139065204847,1284,0.2590882862088863
407,675264208,114.1789543,22.3173395,0.03232294752815974,0.0018314039431641534,0.0006476683937823658,0.0024514850027276126,1.0,270,0.8447778418926717,693,0.6006924408540104,901,0.2951529140219273,955,0.44950952106174263
408,675264211,114.1791144,22.3172841,0.030473294900511354,0.0014343612549149493,0.0006476683937823658,0.0018133431221734185,1.0,304,0.8251586843623774,808,0.534333525678015,901,0.2951529140219273,1069,0.3837276399307559
409,675264249,114.177892,22.3176704,0.04782206278249746,0.007481542874166355,0.0019430051813470973,0.023201060733844127,0.9969306205935404,99,0.9434506635891518,163,0.9065204847085978,372,0.727062896710906,198,0.8863242931332949
410,675264297,114.1785841,22.3175059,0.016171069495961258,0.002336665255451838,0.0012953367875647315,0.010490068385589031,0.9972478456916664,705,0.5937680323139065,595,0.6572417772648587,577,0.5744373918061165,416,0.760530871321408
411,675264372,114.1772108,22.3152967,0.01817830623884433,0.00023564914596750866,0.002590673575129463,0.000853208260116377,1.0,637,0.6324293133294865,1349,0.22158107328332372,244,0.823139065204847,1284,0.2590882862088863
412,675264398,114.1785348,22.3176764,0.01817830623884433,0.00023564914596750866,0.002590673575129463,0.000853208260116377,1.0,637,0.6324293133294865,1349,0.22158107328332372,244,0.823139065204847,1284,0.2590882862088863
413,675264429,114.1778323,22.3177931,0.04006112084413983,0.003313038474143057,0.0006476683937823658,0.006895097986690789,0.9987343223709185,171,0.9019042123485286,433,0.7507212925562609,901,0.2951529140219273,576,0.668205424120023
414,675264486,114.17793,22.3177521,0.03413542756847142,0.002109278489713653,0.0012953367875647315,0.002684835727619653,1.0,243,0.8603577611079054,633,0.6353144835545297,577,0.5744373918061165,925,0.4668205424120023
415,675264494,114.1789154,22.3181676,0.032655882855497795,0.0021069448453496908,0.0019430051813470973,0.007150648273055053,0.9983923235293127,264,0.8482400461627236,634,0.634737449509521,372,0.727062896710906,556,0.6797461050201962
416,675264499,114.1790631,22.3172019,0.0453607053995895,0.005525106553649594,0.0006476683937823658,0.013869632582952275,1.0,115,0.9342181188690133,248,0.8574725908828621,901,0.2951529140219273,341,0.8038084246970572
417,675264558,114.177303,22.3152201,0.01953795839165798,0.003873336592398581,0.0012953367875647315,0.020860374198882405,0.9938809567959697,600,0.6543566070398154,374,0.7847663012117715,577,0.5744373918061165,224,0.8713214079630698
418,675763958,114.1786247,22.3061226,0.018048867536245832,0.00033599868619622853,0.0006476683937823658,0.0011590754364665676,0.9997323461462784,644,0.6289671090594345,1284,0.259665320253895,901,0.2951529140219273,1205,0.30525100980957875
419,675764014,114.1754457,22.3066395,0.02611568909818557,0.0012288028601206557,0.0012953367875647315,0.0022992856339210227,1.0,407,0.7654356607039815,862,0.5028851702250433,577,0.5744373918061165,980,0.43479515291402193
420,675764045,114.1782053,22.3059996,0.023762867606483166,0.0005961672948384105,0.0006476683937823658,0.0010473483895847224,1.0,480,0.723600692440854,1120,0.35429890363531447,901,0.2951529140219273,1232,0.2896710905943451
421,675764061,114.1779356,22.3038962,0.02367981571326621,0.0005894279507541542,0.0019430051813470973,0.0023258589318889598,0.9998759216586682,483,0.7218695903058281,1125,0.3514137334102712,372,0.727062896710906,973,0.43912290825158684
422,675764066,114.1782949,22.3055281,0.005774523689410004,1.016575608293022e-06,0.0006476683937823658,2.4226686439660864e-06,1.0,1145,0.3398730525100981,1624,0.06347374495095211,901,0.2951529140219273,1624,0.06347374495095211
423,675764190,114.1786497,22.3053647,0.015291330866524858,0.0004036369010246133,0.0006476683937823658,0.000857277500801624,1.0,738,0.5747259088286208,1234,0.28851702250432776,901,0.2951529140219273,1281,0.26139642238892097
424,675764196,114.1781895,22.3041189,0.022742787532463667,0.000910408184890454,0.0019430051813470973,0.002451889398725123,1.0,509,0.7065781881130987,984,0.4324870167339873,372,0.727062896710906,953,0.45037507212925565
425,685141063,114.1924962,22.318446,0.0,0.0,0.0,0.0,1.0,1627,0.031159838430467397,1627,0.031159838430467397,1545,0.054818234275822275,1627,0.031159838430467397
426,685141070,114.1918295,22.3173107,0.0,0.0,0.0,0.0,1.0,1627,0.031159838430467397,1627,0.031159838430467397,1545,0.054818234275822275,1627,0.031159838430467397
427,685141084,114.1892583,22.3150268,0.006910977996485417,0.0014343211298034509,0.0006476683937823658,0.007033958410585906,0.9978262375288958,1099,0.36641661858049623,809,0.5337564916330063,901,0.2951529140219273,568,0.6728216964800924
428,685141086,114.1889858,22.3145563,0.000269513811774318,0.000187426153672806,0.0,0.000830125595346541,0.9997304861882254,1577,0.09059434506635891,1396,0.19503750721292556,1545,0.054818234275822275,1292,0.2550490478938257
429,710347237,114.1766198,22.3019543,0.029257945918150775,0.007695173946375221,0.00518134715025905,0.04589248980519351,0.9855806372973721,337,0.8061165608770917,151,0.9134448932487017,59,0.9619157530294288,61,0.9653779572994806
430,710347239,114.1770238,22.3029954,0.03989221361432282,0.0016834020178285222,0.0012953367875647315,0.005306339399549229,0.9997007995718511,173,0.9007501442585113,733,0.5776110790536642,577,0.5744373918061165,679,0.6087709174841316
431,759629890,114.1756232,22.2980996,0.007571854572607537,9.666267132555541e-05,0.0006476683937823658,0.00037974520562287774,0.9999489814129126,1059,0.3894979803808425,1476,0.1488747836122331,901,0.2951529140219273,1435,0.172533179457588
432,759629913,114.1754917,22.2972814,0.016771519774065408,0.00035810920642734593,0.0019430051813470973,0.0009362628111214493,0.9999659876086082,685,0.6053087132140796,1271,0.2671667628390075,372,0.727062896710906,1260,0.27351413733410274
433,759629968,114.1752389,22.2951503,0.007764521447852037,0.00039477318954247526,0.0012953367875647315,0.0007977812981571573,1.0,1040,0.4001731102135026,1241,0.28418926716676285,577,0.5744373918061165,1304,0.24783612233121755
434,759630057,114.1764882,22.3015651,0.027316103359726236,0.0065853146214915285,0.00518134715025905,0.039911448613763736,0.9875224798557966,378,0.7824581650317368,182,0.8955568378534333,59,0.9619157530294288,78,0.9555683785343335
435,759630064,114.1752039,22.2954061,0.0053014678310588205,2.6898182620016608e-05,0.0006476683937823658,5.270957313747116e-05,1.0,1183,0.31794575879976916,1558,0.10155799192152337,901,0.2951529140219273,1573,0.09290248124639354
436,759630065,114.1757275,22.2987454,0.014872048529308733,0.0005540448791739023,0.002590673575129463,0.003698567168359209,0.9992211496680244,754,0.5654933641084824,1144,0.3404500865551068,244,0.823139065204847,809,0.5337564916330063
437,804106322,114.188032,22.3264229,0.005800763631977387,0.00020435066647368834,0.0012953367875647315,0.0008900140075607466,0.9998269483083075,1139,0.3430467397576457,1380,0.20398153491055973,577,0.5744373918061165,1270,0.26745527986151185
438,804106378,114.1880374,22.3262861,0.017341271650765645,0.0001644344758460726,0.0006476683937823658,0.0006493559251908744,1.0,662,0.6185804962492787,1414,0.18465089440276977,901,0.2951529140219273,1349,0.22215810732833238
439,804106457,114.1769266,22.3210151,0.028911788370477916,0.0014542923312121667,0.0006476683937823658,0.005072566820123891,0.998557630215851,346,0.8009232544720138,800,0.5389497980380843,901,0.2951529140219273,702,0.5954991344489324
440,804106467,114.1775493,22.3213343,0.04792829115964051,0.0017321559049566194,0.0019430051813470973,0.0025160189340319964,1.0,96,0.944604731679169,722,0.5833814195037508,372,0.727062896710906,939,0.45816503173687245
441,804106483,114.1779578,22.3215726,0.04976819683261718,0.0012352971967520224,0.0006476683937823658,0.0026942285468683205,0.9997521576503652,86,0.9509521061742643,859,0.5049047893825735,901,0.2951529140219273,923,0.4679746105020196
442,804106489,114.1782441,22.3216911,0.06872588844801045,0.0011712808660035055,0.0006476683937823658,0.0023675352367798,1.0,26,0.9855741488747836,882,0.4916330063473745,901,0.2951529140219273,965,0.44373918061165607
443,804106555,114.1804845,22.3227056,0.04323009678065013,0.0022845461596508725,0.0006476683937823658,0.010594631905104056,0.9975810725011571,131,0.9249855741488748,603,0.6526255049047894,901,0.2951529140219273,411,0.7634160415464513
444,804106579,114.1836701,22.3240913,0.05054397180273731,0.004468592332584012,0.0012953367875647315,0.01608305906276553,0.9959679073261151,83,0.9526832083092902,329,0.8107328332371609,577,0.5744373918061165,291,0.8326601269474899
445,804106892,114.1775856,22.3211563,0.046656570773720527,0.0013474297568347889,0.0006476683937823658,0.003924344403531841,1.0,105,0.9399884593190998,830,0.5216387766878245,901,0.2951529140219273,794,0.5424120023081361
446,804106904,114.1771973,22.3207389,0.042182702628229554,0.0008706359601821123,0.0006476683937823658,0.003134149175064219,1.0,141,0.9192152336987882,1002,0.42238892094633584,901,0.2951529140219273,870,0.49855741488747835
447,804106917,114.175548,22.31854,0.07588671836632764,0.0029817766741558186,0.0012953367875647315,0.0060114319597688115,1.0,18,0.9901904212348529,478,0.7247547605308713,577,0.5744373918061165,628,0.638199653779573
448,804106924,114.175495,22.31847,0.08503504151037573,0.00581897787908687,0.0019430051813470973,0.016985204727120933,0.9976122594613577,11,0.9942296595499135,226,0.8701673398730525,372,0.727062896710906,278,0.8401615695326025
449,804107078,114.1837308,22.3239891,0.09313629531581802,0.005709516020600187,0.0012953367875647315,0.009177156236519466,0.9991279451064498,4,0.9982688978649741,236,0.864396999422966,577,0.5744373918061165,484,0.7212925562608193
450,804107149,114.1783125,22.3215158,0.06096036832145189,0.0015914426105146794,0.0019430051813470973,0.004528356574773727,0.9992034995329293,42,0.9763416041546451,762,0.5608770917484132,372,0.727062896710906,748,0.5689555683785343
451,804107153,114.1781036,22.3214026,0.058165838394220785,0.0034532558355138397,0.002590673575129463,0.01511069608798868,0.9965165978932087,52,0.9705712637045586,415,0.7611079053664166,244,0.823139065204847,306,0.8240046162723601
452,804107233,114.1722279,22.3197792,0.08270903671072427,0.004184062715344195,0.0006476683937823658,0.006093365593848862,0.9996381321368003,15,0.9919215233698788,355,0.795729948066936,901,0.2951529140219273,624,0.6405077899596077
453,804107237,114.1717101,22.3196999,0.08296337446314055,0.003705646113143639,0.0006476683937823658,0.004744221533222785,1.0,14,0.9924985574148875,387,0.777264858626659,901,0.2951529140219273,726,0.5816503173687247
454,804107264,114.1699774,22.3193945,0.06025603623573433,0.008612374440170946,0.0012953367875647315,0.023885943616256233,0.994647167531209,45,0.9746105020196192,129,0.9261396422388921,577,0.5744373918061165,189,0.8915175995383727
455,804107379,114.1790115,22.3199631,0.016185349155463314,0.005287351248394738,0.0006476683937823658,0.022143185518025205,0.9929632028664972,704,0.5943450663589152,266,0.8470859780727062,901,0.2951529140219273,211,0.8788228505481823
456,804107400,114.1778528,22.3218569,0.012581488950435007,0.0017495604071369425,0.0006476683937823658,0.006340777498364481,0.9983097878662163,825,0.5245239469128679,717,0.5868436237738026,901,0.2951529140219273,599,0.654933641084824
457,804107465,114.1785766,22.3210267,0.03576951416074315,0.0012856169345969223,0.0012953367875647315,0.0034612175370408093,0.9992034995329293,224,0.8713214079630698,845,0.5129832660126947,577,0.5744373918061165,829,0.5222158107328332
458,804107482,114.1791897,22.3200401,0.03497301369367253,0.0008767986652666402,0.0012953367875647315,0.001007927963241651,1.0,236,0.864396999422966,1000,0.4235429890363531,577,0.5744373918061165,1239,0.2856318522792845
459,804107493,114.1792064,22.3187303,0.0319121747503773,0.0013669607583441888,0.0019430051813470973,0.004859963690091098,0.9991360316344334,278,0.8401615695326025,820,0.5274091171379112,372,0.727062896710906,715,0.58799769186382
460,804107967,114.1817949,22.3136033,0.04628057061644111,0.03367395698258048,0.0006476683937823658,0.02706674141809349,0.995032400672212,109,0.9376803231390652,14,0.9924985574148875,901,0.2951529140219273,156,0.9105597230236584
461,804107973,114.1797755,22.3169238,0.05151809493628582,0.007959605395124495,0.0006476683937823658,0.018566577710806637,1.0,76,0.9567224466243508,144,0.9174841315637623,901,0.2951529140219273,251,0.8557414887478362
462,804108139,114.1748787,22.3198044,0.03242345582315346,0.0017356753475297965,0.0012953367875647315,0.0022882112235285816,1.0,268,0.8456433929601846,719,0.585401038661281,577,0.5744373918061165,983,0.43306405077899596
463,804108174,114.1819173,22.3136315,0.03981723813541894,0.07119822344721737,0.0006476683937823658,0.06361147717602073,0.9808314545633895,175,0.8995960761684939,7,0.996537795729948,901,0.2951529140219273,30,0.983266012694749
464,804108396,114.17518,22.319079,0.03242345582315346,0.0017356753475297965,0.0012953367875647315,0.0022882112235285816,1.0,268,0.8456433929601846,719,0.585401038661281,577,0.5744373918061165,983,0.43306405077899596
465,804108815,114.1832233,22.3200999,0.019162573132790392,0.007007804711188387,0.0012953367875647315,0.019510916801857448,0.9941443011535338,607,0.6503173687247548,175,0.8995960761684939,577,0.5744373918061165,237,0.8638199653779572
466,804108926,114.1842335,22.3231581,0.041850884162327205,0.006167761538140725,0.0012953367875647315,0.009414977870071893,0.9976860503732667,144,0.9174841315637623,200,0.8851702250432776,577,0.5744373918061165,466,0.7316791690709752
467,857781427,114.1901267,22.3180178,0.0036964717711139776,0.0005936116865952985,0.0012953367875647315,0.0026933541675988283,0.9992329477225339,1270,0.26774379688401617,1123,0.3525678015002885,577,0.5744373918061165,924,0.46739757645701097
468,988059409,114.1891912,22.325213,0.015876962971272574,0.0006784905987119531,0.0006476683937823658,0.0014966454124391672,1.0,714,0.5885747259088286,1086,0.3739180611656088,901,0.2951529140219273,1130,0.3485285631852279
469,988059421,114.1864027,22.3125983,0.031841282955467794,0.0038433981015099927,0.002590673575129463,0.011097110973390202,0.9979464089218057,281,0.8384304673975764,379,0.7818811309867282,244,0.823139065204847,393,0.773802654356607
470,988059424,114.1864054,22.305503,0.0022832632349344528,0.001157312801855899,0.0,0.007032646081307468,0.9977167367650656,1384,0.20196191575302944,886,0.4893248701673399,1545,0.054818234275822275,569,0.6722446624350836
471,988059453,114.1687326,22.2997639,0.00392454149305093,0.004081990528160963,0.0006476683937823658,0.0009525103703900488,1.0,1253,0.2775533756491633,358,0.79399884593191,901,0.2951529140219273,1256,0.27582227351413735
472,988059474,114.1875366,22.3154388,0.030735681613217783,0.0032858439913732614,0.002590673575129463,0.007691764262551524,0.9990520102640557,299,0.8280438545874207,439,0.7472590882862089,244,0.823139065204847,533,0.6930178880553952
473,988059487,114.1915865,22.3175119,0.003958644522167441,0.00196924234785811,0.0,0.012192963763509954,0.9960413554778323,1251,0.2787074437391806,664,0.6174264281592614,1545,0.054818234275822275,368,0.7882285054818234
474,988059488,114.1933423,22.3202607,0.022175062294147115,0.005815651583547346,0.0006476683937823658,0.008999503551743058,1.0,525,0.6976341604154646,227,0.8695903058280439,901,0.2951529140219273,489,0.7184073860357761
475,988059491,114.1934426,22.3202081,0.011284998249440813,0.001319145793796266,0.0006476683937823658,0.0010628994076468294,1.0,883,0.49105597230236586,840,0.515868436237738,901,0.2951529140219273,1229,0.291402192729371
476,988059511,114.1894164,22.3255515,0.020157441097859476,0.001118473909710331,0.0012953367875647315,0.0018730616131224802,1.0,575,0.6687824581650318,900,0.4812463935372187,577,0.5744373918061165,1057,0.39065204847085977
477,988059518,114.1894564,22.3122424,0.008973721044652837,0.00202738404498744,0.0012953367875647315,0.007299631760513646,0.9977742714851409,991,0.42873629544143105,643,0.6295441431044432,577,0.5744373918061165,552,0.6820542412002308
478,988059536,114.1879234,22.3214533,0.016116820355731823,0.00037002541769519875,0.0006476683937823658,0.00044018311889177275,1.0,708,0.5920369301788806,1261,0.27293710328909404,901,0.2951529140219273,1421,0.18061165608770918
479,988059568,114.1867184,22.306829,0.028563443800191764,0.006446000969626594,0.0006476683937823658,0.00931315792890804,0.9978046485173334,352,0.7974610502019619,191,0.8903635314483554,901,0.2951529140219273,472,0.7282169648009232
480,988059579,114.1897237,22.3163187,0.017339230914411325,0.005113462210868107,0.0019430051813470973,0.027041374007709885,0.991661834431167,663,0.61800346220427,279,0.8395845354875938,372,0.727062896710906,157,0.9099826889786498
481,988059585,114.1902908,22.3183353,7.718916051509351e-05,4.5434807063732365e-05,0.0006476683937823658,0.00023774921739651425,0.9999228108394845,1611,0.07097518753606463,1526,0.12002308136180034,901,0.2951529140219273,1482,0.1454125793421812
482,988059589,114.1875195,22.307984,0.024685575852903634,0.005524796238271006,0.0012953367875647315,0.009942250157682422,0.9973069959575881,446,0.7432198499711483,249,0.8568955568378535,577,0.5744373918061165,444,0.7443739180611656
483,988059596,114.1869819,22.3163167,0.014134968800857012,0.005458391657104605,0.002590673575129463,0.03831284661943171,0.9877036549864031,779,0.5510675129832661,255,0.8534333525678015,244,0.823139065204847,98,0.9440276976341604
484,988059643,114.1940226,22.3211992,0.005475380086185929,0.00169728071211839,0.0006476683937823658,0.002851139560876875,0.9993415783760968,1168,0.32660126947489904,729,0.5799192152336988,901,0.2951529140219273,904,0.4789382573571841
485,988059647,114.1868091,22.3111504,0.004802241873795826,0.0035053359642473036,0.003886010362694319,0.014791315770566665,0.9951977581262039,1218,0.2977495672244662,408,0.7651471436814772,123,0.9163300634737449,313,0.8199653779572995
486,988059662,114.1907389,22.3166356,0.005101898366496501,0.0025451170338297727,0.0,0.01571428340166853,0.9948981016335035,1197,0.309867282169648,556,0.6797461050201962,1545,0.054818234275822275,297,0.829197922677438
487,988059670,114.1888063,22.3245307,0.029239565353607628,0.0008563009458035528,0.0012953367875647315,0.0020892277333374562,0.9999272472017299,338,0.8055395268320831,1010,0.4177726485862666,577,0.5744373918061165,1016,0.41431044431621467
488,988059672,114.1932322,22.3200091,0.007689256141441017,0.0047671617554988855,0.0019430051813470973,0.01804698010259779,0.9942552682042817,1046,0.396999422965955,302,0.8263127524523947,372,0.727062896710906,260,0.8505481823427582
489,988059720,114.190956,22.3176389,0.009340988338732729,0.0023502126329667853,0.0006476683937823658,0.010406082525641366,0.997004953413695,969,0.44143104443162146,592,0.6589728793998846,901,0.2951529140219273,420,0.7582227351413734
490,988059722,114.186565,22.3125202,0.048260947443440734,0.0017610614080316252,0.0006476683937823658,0.003593113845083841,1.0,95,0.9457587997691864,711,0.5903058280438546,901,0.2951529140219273,814,0.5308713214079631
491,988059733,114.1879289,22.322758,0.029309790953980303,0.0010538592188756519,0.0006476683937823658,0.003153844743192911,0.9993941172436691,334,0.8078476630121177,929,0.4645124062319677,901,0.2951529140219273,868,0.4997114829774957
492,988059737,114.1899309,22.3240921,0.026366487024274545,0.0019722643244369136,0.005829015544041416,0.013491909006741356,0.9957712281949682,402,0.7686093479515291,662,0.6185804962492787,42,0.9717253317945759,347,0.8003462204270052
493,988059751,114.1887434,22.3152904,0.029026239897836564,0.004682328327549662,0.0012953367875647315,0.014777354645479733,0.9971703605770775,342,0.8032313906520485,313,0.8199653779572995,577,0.5744373918061165,315,0.8188113098672821
494,988059784,114.1685317,22.2999717,0.02629310333674035,0.001982998727995406,0.0006476683937823658,0.006818531553089948,0.9996825097687978,405,0.7668782458165032,657,0.621465666474322,901,0.2951529140219273,581,0.6653202538949798
495,988059831,114.1684636,22.2996354,0.03288245146105642,0.016098295838257157,0.003886010362694319,0.06640025049536834,0.9787377248187612,261,0.8499711482977496,37,0.9792267743796884,123,0.9163300634737449,24,0.986728216964801
496,988059857,114.1856059,22.310936,0.04284698673416009,0.014056097777499575,0.004533678756476684,0.04509478264698164,0.9861853035961662,134,0.9232544720138488,53,0.96999422965955,76,0.9434506635891518,63,0.9642238892094633
497,988059866,114.187641,22.3200504,0.043443530035175655,0.004267375887010805,0.0032383419689119533,0.010203038578244353,0.9989296884746647,130,0.9255626081938835,347,0.8003462204270052,170,0.8814195037507213,430,0.7524523946912868
498,989118852,114.1840473,22.3106758,0.061442164311037564,0.01095274095918863,0.0006476683937823658,0.015936665519459305,0.999957289503781,41,0.9769186381996537,88,0.949798038084247,901,0.2951529140219273,294,0.8309290248124639
499,989118996,114.1888085,22.3029984,0.0017913030171191333,0.0009602502734060718,0.0,0.00551736652657092,0.9982086969828806,1417,0.1829197922677438,967,0.4425851125216388,1545,0.054818234275822275,663,0.61800346220427
500,989119028,114.1872566,22.3033452,0.014003171188258093,0.006108455263617369,0.002590673575129463,0.014357672840139486,0.9957924557036977,785,0.5473167916907098,204,0.8825735718407386,244,0.823139065204847,332,0.8087132140796307
501,989119228,114.1887062,22.305549,0.0656737146436317,0.02050444142418105,0.002590673575129463,0.05896474260487158,0.9832259542741143,32,0.9821119446047317,25,0.9861511829197923,244,0.823139065204847,37,0.9792267743796884
502,989119527,114.1902744,22.3088265,0.017995269495564816,0.0035342928824695728,0.0006476683937823658,0.0067553190234871194,0.9984216714086201,648,0.6266589728793999,404,0.7674552798615119,901,0.2951529140219273,582,0.6647432198499712
