link_id,from_node,to_node,u_osm,v_osm,edge_key,osm_way,name,highway,oneway,length_m,lanes,maxspeed,ref,access,bridge,tunnel,geometry
100,58,1586,288995220,7859225532,0,879823977,海輝道 Hoi Fai Road,secondary,True,2.856,3,,,,,,"LINESTRING (114.157457 22.321498, 114.157459 22.321511, 114.157462 22.321523)"
101,59,717,288995381,1168421045,0,1037081178;26379740;1037081173,海輝道 Hoi Fai Road,tertiary,True,323.482,2,,,,,,"LINESTRING (114.156657 22.317492, 114.156689 22.317585, 114.156702 22.31765, 114.156706 22.317746, 114.156719 22.318186, 114.156726 22.318523, 114.156711 22.318781, 114.156678 22.318967, 114.156651 22.319072, 114.156633 22.319145, 114.156597 22.319267, 114.156568 22.319364, 114.156524 22.319556, 114.156505 22.319708, 114.156505 22.319857, 114.156509 22.31994, 114.156518 22.320014, 114.15653 22.320073, 114.156539 22.320118, 114.156555 22.320197, 114.156578 22.320285, 114.15661 22.320363)"
102,59,909,288995381,1295869670,0,263838895,,secondary,True,20.163,2,,,,,,"LINESTRING (114.156657 22.317492, 114.156699 22.317515, 114.156746 22.317529, 114.156795 22.317533, 114.156843 22.317526)"
103,60,60,288996506,288996506,0,28069953;282868452;1063803069;1063803070,海帆道 Hoi Fan Road,residential,True,97.468,1,,,,,,"LINESTRING (114.155266 22.323434, 114.155499 22.323653, 114.155514 22.323664, 114.155532 22.323671, 114.155552 22.323674, 114.155572 22.323672, 114.155591 22.323665, 114.155608 22.323655, 114.155618 22.323644, 114.155626 22.323632, 114.155631 22.323618, 114.155634 22.323604, 114.155633 22.32359, 114.155629 22.323576, 114.155623 22.323563, 114.155614 22.323551, 114.155603 22.323542, 114.15559 22.323534, 114.155576 22.323529, 114.155561 22.323527, 114.155495 22.323513, 114.155432 22.323496, 114.155376 22.323475, 114.155338 22.323461, 114.155266 22.323434)"
104,60,717,288996506,1168421045,0,1037081185;282868453,海帆道 Hoi Fan Road,residential,False,424.6409999999999,2,,,,,,"LINESTRING (114.155266 22.323434, 114.155048 22.323212, 114.154932 22.323058, 114.154865 22.322948, 114.154846 22.322841, 114.154829 22.322704, 114.154832 22.322544, 114.15485 22.322467, 114.154887 22.322372, 114.155251 22.321764, 114.155321 22.321658, 114.155402 22.321534, 114.155502 22.321386, 114.15556 22.321295, 114.155653 22.321153, 114.155758 22.320991, 114.155792 22.320951, 114.155922 22.320799, 114.156044 22.320696, 114.156106 22.320651, 114.156218 22.320576, 114.156334 22.3205, 114.156444 22.320442, 114.156515 22.320408, 114.156572 22.32038, 114.15661 22.320363)"
105,61,1262,288996662,3336091196,0,326905938,欽州街西 Yen Chow Street West,secondary,True,12.071,1,,,,,,"LINESTRING (114.155985 22.326095, 114.155914 22.326009)"
106,61,1258,288996662,3261524561,0,151226323,深旺道 Sham Mong Road,tertiary,True,270.89399999999995,2,,,,,,"LINESTRING (114.155985 22.326095, 114.156145 22.325975, 114.156174 22.325957, 114.15628 22.325879, 114.157917 22.32466, 114.157951 22.324635, 114.158038 22.32457)"
107,62,1265,288997665,3336091205,0,26379956,西邨路 Sai Chuen Road,residential,False,12.977,,,,,,,"LINESTRING (114.156583 22.326946, 114.156686 22.326879)"
108,62,1063,288997665,1641766435,0,1229233633;326905931,西邨路 Sai Chuen Road,residential,False,424.52599999999995,,,,,,,"LINESTRING (114.156583 22.326946, 114.156464 22.327024, 114.156447 22.327035, 114.15623 22.327175, 114.156177 22.327211, 114.15613 22.327252, 114.156088 22.327298, 114.156053 22.327349, 114.156044 22.327368, 114.156026 22.327404, 114.156006 22.327462, 114.155995 22.327521, 114.155992 22.327581, 114.155997 22.327641, 114.156006 22.327683, 114.156022 22.327735, 114.156045 22.327785, 114.156074 22.327832, 114.156114 22.327884, 114.156143 22.327936, 114.156166 22.32799, 114.15618 22.328047, 114.156187 22.328105, 114.156186 22.328163, 114.156178 22.328221, 114.156161 22.328277, 114.156156 22.32829, 114.156137 22.328331, 114.156106 22.328382, 114.156069 22.328428, 114.156026 22.32847, 114.155982 22.328504, 114.155886 22.328579, 114.155741 22.328692, 114.15566 22.328754, 114.155402 22.328955, 114.155102 22.329188, 114.154573 22.329599, 114.154475 22.329675, 114.154397 22.329735)"
109,62,39,288997665,278947783,0,326905940,欽州街 Yen Chow Street,secondary,True,98.457,3,,,,,,"LINESTRING (114.156583 22.326946, 114.15685 22.327229, 114.157041 22.327437, 114.157076 22.327474, 114.157209 22.327616)"
110,63,64,288998754,288998755,0,151705955,通州街 Tung Chau Street,tertiary,True,119.31700000000001,2,,,,,,"LINESTRING (114.156959 22.329021, 114.157184 22.32885, 114.157731 22.32842, 114.157763 22.328394, 114.157845 22.328329)"
111,64,1267,288998755,3336091212,0,1071876560,通州街 Tung Chau Street,tertiary,True,11.56,2,,,,,,"LINESTRING (114.157845 22.328329, 114.157932 22.328264)"
112,64,550,288998755,991294879,0,327096762,欽州街 Yen Chow Street,secondary,True,61.807,3,,,,,,"LINESTRING (114.157845 22.328329, 114.157914 22.32841, 114.157938 22.328438, 114.158121 22.328651, 114.15815 22.328684, 114.158222 22.328762)"
113,65,320,289293757,506479761,0,1178115521;151705916,東京街西 Tonkin Street West,secondary,True,94.337,3,,,,,,"LINESTRING (114.15359 22.330233, 114.15376 22.33045, 114.15378 22.330476, 114.153985 22.330736, 114.154015 22.330777, 114.154048 22.330816, 114.15414 22.330911)"
114,66,19,289294087,275816026,0,104292063,通州街 Tung Chau Street,tertiary,True,259.44599999999997,2,,,,,,"LINESTRING (114.152307 22.332509, 114.152492 22.33237, 114.15366 22.331471, 114.154069 22.331158, 114.154106 22.331129, 114.154246 22.331017)"
115,68,69,289329905,289329943,0,103434394,荔枝角道 Lai Chi Kok Road,primary,True,95.841,3,,,,,,"LINESTRING (114.155497 22.332412, 114.154776 22.332958)"
116,68,1093,289329905,1645492687,0,103434385;492440914,東京街 Tonkin Street;荔枝角道 Lai Chi Kok Road,primary;secondary,True,25.444000000000003,3,,,,,,"LINESTRING (114.155497 22.332412, 114.155562 22.332498, 114.155661 22.332415)"
117,70,71,289337013,289337297,0,26409009;947230509;282868461,連翔道 Lin Cheung Road,trunk,True,277.575,3,80,,,,,"LINESTRING (114.153715 22.32649, 114.153954 22.326291, 114.154269 22.326034, 114.154656 22.325686, 114.155012 22.325375, 114.155285 22.325111, 114.155657 22.324758)"
118,71,72,289337297,289337299,0,947217641;947230508,連翔道 Lin Cheung Road,trunk,True,171.919,4,80,,,,,"LINESTRING (114.155657 22.324758, 114.15606 22.3243, 114.156706 22.323555)"
119,72,188,289337299,334650908,0,947230512;282868465;947213772,連翔道 Lin Cheung Road,trunk,True,430.408,2;3,70,,,,,"LINESTRING (114.156706 22.323555, 114.156743 22.323503, 114.156855 22.323344, 114.156908 22.323271, 114.157388 22.322692, 114.157982 22.321954, 114.158315 22.321506, 114.158559 22.321183, 114.158935 22.320651, 114.159149 22.320415)"
120,72,1198,289337299,1784785777,0,947230511;947230513;947230514;282458867;26409046,連翔道 Lin Cheung Road,trunk_link,True,230.91400000000002,2,50,,,,,"LINESTRING (114.156706 22.323555, 114.156752 22.323515, 114.156902 22.323383, 114.156972 22.323322, 114.157273 22.323001, 114.157436 22.322813, 114.157653 22.322552, 114.158022 22.322107, 114.158068 22.322063, 114.15817 22.321986)"
121,73,188,289337490,334650908,0,282458868;947213773;30343614,連翔道 Lin Cheung Road,trunk_link,True,151.87699999999998,2;3,70,,,,,"LINESTRING (114.158493 22.321628, 114.158551 22.321445, 114.15857 22.32138, 114.158588 22.321338, 114.158612 22.32129, 114.158647 22.321229, 114.158736 22.321098, 114.159026 22.320684, 114.159149 22.320415)"
122,73,57,289337490,288995089,0,842448385;842448388;250783717,海輝道 Hoi Fai Road,secondary,True,105.553,2,,,,yes,,"LINESTRING (114.158493 22.321628, 114.15845 22.321538, 114.15842 22.321493, 114.158376 22.321432, 114.158326 22.321377, 114.158268 22.321324, 114.158223 22.321285, 114.158172 22.32125, 114.158115 22.321219, 114.158053 22.321196, 114.157972 22.321175, 114.157879 22.321157, 114.157856 22.321154, 114.15781 22.32115, 114.157759 22.321149, 114.157694 22.321158)"
123,75,164,308473171,332253310,0,102441826,廣東道 Canton Road,residential,True,136.28,,,,,,,"LINESTRING (114.168017 22.314974, 114.168008 22.315046, 114.16779 22.316081, 114.167784 22.316109, 114.16777 22.316178)"
124,75,76,308473171,308473172,0,963166386,登打士街 Dundas Street,tertiary,True,50.891999999999996,2,,,,,,"LINESTRING (114.168017 22.314974, 114.168086 22.314988, 114.168445 22.315055, 114.168501 22.315067)"
125,76,85,308473172,308473182,0,102443799,新填地街 Reclamation Street,secondary,True,241.604,3,,,,,,"LINESTRING (114.168501 22.315067, 114.168494 22.315107, 114.168254 22.316218, 114.168247 22.316265, 114.168234 22.316312, 114.16807 22.317124, 114.168055 22.3172)"
126,76,77,308473172,308473173,0,963166386,登打士街 Dundas Street,tertiary,True,47.522000000000006,2,,,,,,"LINESTRING (114.168501 22.315067, 114.16855 22.315074, 114.168841 22.315125, 114.168956 22.315141)"
127,77,598,308473173,1151084845,0,263839971,上海街 Shanghai Street,secondary,True,91.315,3,,,,,,"LINESTRING (114.168956 22.315141, 114.168977 22.315044, 114.16912 22.314334)"
128,77,78,308473173,308473175,0,963166386,登打士街 Dundas Street,tertiary,True,61.795,2,,,,,,"LINESTRING (114.168956 22.315141, 114.169066 22.315163, 114.169383 22.315221, 114.169462 22.315236, 114.169545 22.315251)"
129,78,549,308473175,991294876,0,150792162,砵蘭街 Portland Street,residential,True,78.26,1,,,,,,"LINESTRING (114.169545 22.315251, 114.169526 22.315349, 114.169394 22.315941)"
130,78,611,308473175,1151084934,0,311890776,登打士街 Dundas Street,tertiary,True,60.98,1,,,,,,"LINESTRING (114.169545 22.315251, 114.169668 22.315278, 114.169971 22.315334, 114.170028 22.315343, 114.170125 22.315362)"
131,79,80,308473176,308473177,0,150801671,碧街 Pitt Street,tertiary,True,50.721000000000004,2,,,,,,"LINESTRING (114.16832 22.313505, 114.168373 22.313514, 114.168718 22.313573, 114.168742 22.313577, 114.168804 22.313588)"
132,80,796,308473177,1183092765,0,102443806,碧街 Pitt Street,residential,False,26.235,2,,,,,,"LINESTRING (114.168804 22.313588, 114.168855 22.313598, 114.169054 22.313635)"
133,80,76,308473177,308473172,0,1228381074;102443799,新填地街 Reclamation Street,secondary,True,167.38199999999998,3,,,,,,"LINESTRING (114.168804 22.313588, 114.168669 22.314243, 114.16859 22.314629, 114.168512 22.31502, 114.168501 22.315067)"
134,81,596,308473178,1151084837,0,1200878741,上海街 Shanghai Street,secondary,True,94.87700000000001,3,,,,,,"LINESTRING (114.169261 22.313672, 114.169306 22.313456, 114.169407 22.312948, 114.169413 22.312916, 114.16943 22.312833)"
135,82,81,308473179,308473178,0,102443801,碧街 Pitt Street,tertiary,True,61.007000000000005,1,,,,,,"LINESTRING (114.169843 22.31378, 114.169775 22.313768, 114.169422 22.313702, 114.169366 22.313691, 114.169261 22.313672)"
136,82,794,308473179,1183092754,0,102443802,碧街 Pitt Street,residential,False,39.766,,,,,,,"LINESTRING (114.169843 22.31378, 114.169908 22.313793, 114.169913 22.313794, 114.170222 22.313852)"
137,82,603,308473179,1151084864,0,987256888,砵蘭街 Portland Street,tertiary,True,74.62899999999999,1,,,,,,"LINESTRING (114.169843 22.31378, 114.169832 22.313834, 114.169727 22.314357, 114.16971 22.31444)"
138,83,553,308473180,991294942,0,102454129,上海街 Shanghai Street,secondary,True,223.63800000000003,3,,,,,,"LINESTRING (114.16945 22.312736, 114.169469 22.312639, 114.169547 22.312214, 114.169619 22.311844, 114.169628 22.311803, 114.169641 22.311747, 114.169654 22.311687, 114.169745 22.311226, 114.169781 22.311027, 114.169823 22.31079, 114.169829 22.310756)"
139,83,35,308473180,276372857,0,1452569826,窩打老道 Waterloo Road,primary,True,48.601,3,,,,,,"LINESTRING (114.16945 22.312736, 114.16922 22.312698, 114.169116 22.312681, 114.169084 22.312676, 114.168985 22.312658)"
140,84,671,308473181,1162875756,0,102422598,山東街 Shantung Street,tertiary,True,28.153,2,,,,,,"LINESTRING (114.167591 22.317114, 114.167549 22.317107, 114.167323 22.317063)"
141,85,90,308473182,308473190,0,1200878734;102443799,新填地街 Reclamation Street,secondary,True,204.526,3,,,,,,"LINESTRING (114.168055 22.3172, 114.168038 22.317285, 114.167996 22.3175, 114.167991 22.317526, 114.167961 22.317667, 114.167958 22.317681, 114.167887 22.318026, 114.167769 22.318588, 114.167721 22.318818, 114.16771 22.318876, 114.16768 22.319006)"
142,85,84,308473182,308473181,0,311890783,山東街 Shantung Street,tertiary,True,48.72,2,,,,,,"LINESTRING (114.168055 22.3172, 114.167962 22.317185, 114.167637 22.317123, 114.167591 22.317114)"
143,86,165,308473183,332253312,0,263839971,上海街 Shanghai Street,secondary,True,106.805,3,,,,,,"LINESTRING (114.1685 22.317287, 114.168518 22.317202, 114.168678 22.316423, 114.168695 22.316344)"
144,86,85,308473183,308473182,0,311890783,山東街 Shantung Street,tertiary,True,46.807,2,,,,,,"LINESTRING (114.1685 22.317287, 114.168421 22.31727, 114.168157 22.317221, 114.168055 22.3172)"
145,87,92,308473185,308473192,0,150792162,砵蘭街 Portland Street,residential,True,203.832,1,,,,,,"LINESTRING (114.169078 22.317396, 114.169059 22.317486, 114.168904 22.318247, 114.168746 22.319012, 114.168737 22.319056, 114.168712 22.319126, 114.168673 22.319185)"
146,87,86,308473185,308473183,0,1200878745;1200878746,山東街 Shantung Street,tertiary,True,60.684,2,,,,,,"LINESTRING (114.169078 22.317396, 114.168987 22.317377, 114.16872 22.31733, 114.16863 22.317314, 114.168586 22.317306, 114.1685 22.317287)"
147,88,27,308473186,275945538,0,95489060;494512917;102640431,山東街 Shantung Street,tertiary,True,174.774,2;1;3,,,,,,"LINESTRING (114.170358 22.317608, 114.170406 22.317617, 114.170444 22.317624, 114.170792 22.317685, 114.170902 22.317705, 114.171014 22.317726, 114.171377 22.317794, 114.171465 22.317811, 114.171973 22.317905, 114.172024 22.317915)"
148,88,1503,308473186,6705233167,0,99517972,西洋菜南街 Sai Yeung Choi Street South,residential,True,105.75999999999999,,,,,,,"LINESTRING (114.170358 22.317608, 114.170374 22.317539, 114.170389 22.317472, 114.170458 22.317115, 114.170535 22.316712, 114.170543 22.316673)"
149,88,97,308473186,308473426,0,101183500,西洋菜南街 Sai Yeung Choi Street South,residential,True,94.40399999999998,,,,,,,"LINESTRING (114.170358 22.317608, 114.170344 22.317665, 114.170191 22.318348, 114.170185 22.318379, 114.170172 22.31844)"
150,89,161,308473189,332251667,0,99517996,亞皆老街 Argyle Street,primary,True,43.367000000000004,4,,,,,,"LINESTRING (114.167204 22.318917, 114.167029 22.318884, 114.167019 22.318883, 114.166968 22.318873, 114.16695 22.31887, 114.166791 22.31884)"
151,90,1257,308473190,3230280999,0,246483031,新填地街 Reclamation Street,secondary,True,8.507,3,,,,,,"LINESTRING (114.16768 22.319006, 114.167664 22.319081)"
152,90,89,308473190,308473189,0,99517996,亞皆老街 Argyle Street,primary,True,49.99,4,,,,,,"LINESTRING (114.16768 22.319006, 114.167561 22.318984, 114.167204 22.318917)"
153,91,90,308473191,308473190,0,441107643;1200878735,亞皆老街 Argyle Street,primary,True,47.494,4;5,,,,,,"LINESTRING (114.168132 22.319094, 114.168025 22.319069, 114.167976 22.31906, 114.167841 22.319036, 114.167788 22.319028, 114.16768 22.319006)"
154,91,86,308473191,308473183,0,1200878744;1200878742;1200878743,上海街 Shanghai Street,secondary,True,204.52299999999997,3,,,,,,"LINESTRING (114.168132 22.319094, 114.168162 22.318944, 114.168167 22.318917, 114.168197 22.318762, 114.168331 22.318098, 114.168376 22.317877, 114.16838 22.317858, 114.168384 22.31784, 114.1684 22.317759, 114.168474 22.317406, 114.168484 22.317368, 114.1685 22.317287)"
155,92,693,308473192,1168183728,0,311890775,亞皆老街 Argyle Street,primary,True,28.744999999999997,5,,,,,,"LINESTRING (114.168673 22.319185, 114.16857 22.319166, 114.168398 22.319138)"
156,93,1008,308473419,1636685663,0,311890780,彌敦道 Nathan Road,primary,True,90.02400000000002,3,,,,,,"LINESTRING (114.170238 22.315366, 114.17032 22.314968, 114.170339 22.314881, 114.170351 22.314822, 114.170377 22.314684, 114.170384 22.314647, 114.170399 22.31457)"
157,94,1543,308473420,6834003674,0,99517936,碧街 Pitt Street,tertiary,True,67.214,1,,,,,,"LINESTRING (114.17053 22.313901, 114.170611 22.313914, 114.17087 22.313955, 114.171174 22.314006)"
158,94,604,308473420,1151084876,0,1200878749;960661806,彌敦道 Nathan Road,primary,True,95.97,3,,,,,,"LINESTRING (114.17053 22.313901, 114.170548 22.313811, 114.170584 22.313636, 114.170594 22.313584, 114.170602 22.31355, 114.170609 22.313515, 114.170653 22.313296, 114.170659 22.313265, 114.170666 22.313232, 114.170702 22.313053)"
159,95,88,308473422,308473186,0,95489060,山東街 Shantung Street,tertiary,True,58.70399999999999,2,,,,,,"LINESTRING (114.169799 22.317501, 114.169878 22.317516, 114.169894 22.317519, 114.170253 22.317587, 114.170299 22.317596, 114.170358 22.317608)"
160,95,93,308473422,308473419,0,856179157,彌敦道 Nathan Road,primary,True,241.739,3,,,,,,"LINESTRING (114.169799 22.317501, 114.169814 22.317428, 114.169872 22.317149, 114.169945 22.316802, 114.169962 22.316716, 114.169992 22.316551, 114.170073 22.316165, 114.170087 22.316099, 114.170116 22.315958, 114.170127 22.315905, 114.170206 22.315526, 114.170218 22.315468, 114.170238 22.315366)"
161,96,602,308473424,1151084860,0,856179158,亞皆老街 Argyle Street,primary,True,11.402,3,,,,,,"LINESTRING (114.169429 22.319312, 114.16932 22.319293)"
162,96,95,308473424,308473422,0,106436298;856179157,彌敦道 Nathan Road,primary,True,204.93900000000002,3,,,,,,"LINESTRING (114.169429 22.319312, 114.169448 22.319216, 114.169459 22.319166, 114.169481 22.319071, 114.169523 22.318859, 114.169572 22.31862, 114.169599 22.318488, 114.169626 22.318353, 114.169662 22.318181, 114.169685 22.318064, 114.169719 22.317897, 114.169739 22.317797, 114.169759 22.3177, 114.169775 22.317622, 114.169787 22.317564, 114.169799 22.317501)"
163,97,454,308473426,804107264,0,332099781;332099782,西洋菜南街 Sai Yeung Choi Street South,residential,True,108.053,1;2,,,,,,"LINESTRING (114.170172 22.31844, 114.170163 22.318488, 114.170048 22.319076, 114.170045 22.319092, 114.17001 22.319251, 114.170005 22.319273, 114.169999 22.319302, 114.169977 22.319394)"
164,98,97,308473427,308473426,0,102640449,奶路臣街 Nelson Street,residential,True,58.50600000000001,1,,,,,,"LINESTRING (114.170729 22.318546, 114.170652 22.318531, 114.170292 22.318461, 114.170236 22.318451, 114.170172 22.31844)"
