zone_od_id,origin_tpusb,destination_tpusb,main_mode,sample_flow,expanded_hk_flow,road_factor,road_proxy_flow,kish_neff,origin_26PDD,origin_26PDD_name,destination_26PDD,destination_26PDD_name
1733,272015,229044,1|7,2,698.0949,0.30368889691510276,212.00367012305898,1.822954594895,8,Kowloon City,6,Mong Kok
1734,272015,237001,8,1,5.8568,1.0,5.8568,1.0,8,Kowloon City,8,Kowloon City
1735,272015,264034,1|6,2,1024.1095,0.41435083511177323,424.34062657090055,1.1585978469,8,Kowloon City,7,Sham Shui Po
1736,272015,265020,6,2,154.9748,1.0,154.9748,2.0,8,Kowloon City,7,Sham Shui Po
1737,272015,268031,8|99,2,666.3154,0.17591450265351555,117.21454220137826,1.241142679552,8,Kowloon City,7,Sham Shui Po
1738,272017,242041,6,1,101.3573,1.0,101.3573,1.0,8,Kowloon City,8,Kowloon City
1739,272017,247006,6,1,139.8318,1.0,139.8318,1.0,8,Kowloon City,8,Kowloon City
1740,272017,283032,5,1,118.7673,1.0,118.7673,1.0,8,Kowloon City,10,Wong Tai Sin
1741,272017,284023,9,2,154.2372,1.0,154.2372,2.0,8,Kowloon City,10,Wong Tai Sin
1742,281028,211019,8,1,83.6506,1.0,83.6506,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1743,281028,211021,1|6,3,543.356,0.41435083511177323,225.14001236299265,2.481721372177,10,Wong Tai Sin,5,Yau Ma Tei
1744,281028,215002,6,1,64.8384,1.0,64.8384,1.0,10,Wong Tai Sin,8,Kowloon City
1745,281028,215006,6,1,71.6913,1.0,71.6913,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1746,281028,227019,6,1,278.2972,1.0,278.2972,1.0,10,Wong Tai Sin,6,Mong Kok
1747,281028,231002,6,1,80.8097,1.0,80.8097,1.0,10,Wong Tai Sin,8,Kowloon City
1748,281028,234014,6,1,81.3666,1.0,81.3666,1.0,10,Wong Tai Sin,8,Kowloon City
1749,281028,243036,6,1,31.4464,1.0,31.4464,1.0,10,Wong Tai Sin,8,Kowloon City
1750,281028,264002,7,1,63.2863,1.0,63.2863,1.0,10,Wong Tai Sin,7,Sham Shui Po
1751,281028,267030,6,1,151.4134,1.0,151.4134,1.0,10,Wong Tai Sin,7,Sham Shui Po
1752,281028,271015,7,2,234.9534,1.0,234.9534,1.998119334272,10,Wong Tai Sin,8,Kowloon City
1753,281028,282023,5,1,114.2165,1.0,114.2165,1.0,10,Wong Tai Sin,10,Wong Tai Sin
1754,281028,284023,6|9,6,789.148,1.0,789.148,4.598564356462,10,Wong Tai Sin,10,Wong Tai Sin
1755,281028,285004,6,1,75.5033,1.0,75.5033,1.0,10,Wong Tai Sin,8,Kowloon City
1756,282009,236009,6,1,72.6509,1.0,72.6509,1.0,10,Wong Tai Sin,8,Kowloon City
1757,282010,113013,6,1,105.5968,1.0,105.5968,1.0,10,Wong Tai Sin,1,Central & Western
1758,282010,285002,6,1,36.8288,1.0,36.8288,1.0,10,Wong Tai Sin,8,Kowloon City
1759,282023,237003,7,2,410.7026,1.0,410.7026,1.81307243827,10,Wong Tai Sin,8,Kowloon City
1760,282023,242001,6,1,521.6994,1.0,521.6994,1.0,10,Wong Tai Sin,8,Kowloon City
1761,282023,244029,6,1,102.3002,1.0,102.3002,1.0,10,Wong Tai Sin,8,Kowloon City
1762,282023,263015,6,1,162.6752,1.0,162.6752,1.0,10,Wong Tai Sin,7,Sham Shui Po
1763,282023,271013,6,1,74.506,1.0,74.506,1.0,10,Wong Tai Sin,8,Kowloon City
1764,282023,271037,7,2,684.669,1.0,684.669,1.999123168885,10,Wong Tai Sin,8,Kowloon City
1765,282023,281028,5,1,114.2165,1.0,114.2165,1.0,10,Wong Tai Sin,10,Wong Tai Sin
1766,282023,282023,7|99,14,1291.9064,0.33666867985308263,434.94442218174856,13.617908392929,10,Wong Tai Sin,10,Wong Tai Sin
1767,282023,283028,5|99,3,385.0237,0.23193780745860756,89.30155279760069,2.720971707728,10,Wong Tai Sin,10,Wong Tai Sin
1768,283017,236010,7,1,247.9887,1.0,247.9887,1.0,10,Wong Tai Sin,8,Kowloon City
1769,283017,271050,5,1,345.9589,1.0,345.9589,1.0,10,Wong Tai Sin,8,Kowloon City
1770,283018,234025,6,1,200.2883,1.0,200.2883,1.0,10,Wong Tai Sin,8,Kowloon City
1771,283018,236024,6,1,133.9586,1.0,133.9586,1.0,10,Wong Tai Sin,8,Kowloon City
1772,283025,114009,6,1,88.8855,1.0,88.8855,1.0,10,Wong Tai Sin,1,Central & Western
1773,283025,226007,9,1,695.8374,1.0,695.8374,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1774,283025,247006,6,1,92.7187,1.0,92.7187,1.0,10,Wong Tai Sin,8,Kowloon City
1775,283025,251002,6,1,95.8896,1.0,95.8896,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1776,283025,253006,7,1,862.9013,1.0,862.9013,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1777,283026,121017,6,1,82.4994,1.0,82.4994,1.0,10,Wong Tai Sin,1,Central & Western
1778,283026,271036,6,1,82.491,1.0,82.491,1.0,10,Wong Tai Sin,8,Kowloon City
1779,283027,211016,6,1,103.1579,1.0,103.1579,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1780,283027,211020,6,1,493.941,1.0,493.941,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1781,283027,211021,6,2,506.0108,1.0,506.0108,1.438596595392,10,Wong Tai Sin,5,Yau Ma Tei
1782,283027,215002,6,1,72.6509,1.0,72.6509,1.0,10,Wong Tai Sin,8,Kowloon City
1783,283027,217001,6,1,97.0892,1.0,97.0892,1.0,10,Wong Tai Sin,8,Kowloon City
1784,283027,225019,6,3,210.6129,1.0,210.6129,2.969072175713,10,Wong Tai Sin,5,Yau Ma Tei
1785,283027,233011,7,1,77.7568,1.0,77.7568,1.0,10,Wong Tai Sin,8,Kowloon City
1786,283027,242039,6,3,93.2248,1.0,93.2248,2.970585322775,10,Wong Tai Sin,8,Kowloon City
1787,283027,267025,5,1,224.3076,1.0,224.3076,1.0,10,Wong Tai Sin,7,Sham Shui Po
1788,283027,269003,7,1,77.7568,1.0,77.7568,1.0,10,Wong Tai Sin,7,Sham Shui Po
1789,283027,272015,7,1,98.1905,1.0,98.1905,1.0,10,Wong Tai Sin,8,Kowloon City
1790,283027,286028,1|6,2,158.5797,0.41435083511177323,65.70763112677447,1.999258935652,10,Wong Tai Sin,8,Kowloon City
1791,283028,121005,6,1,88.8855,1.0,88.8855,1.0,10,Wong Tai Sin,1,Central & Western
1792,283028,211021,7,1,945.8042,1.0,945.8042,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1793,283028,212015,8,1,89.9895,1.0,89.9895,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1794,283028,216001,6,1,76.7412,1.0,76.7412,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1795,283028,234021,6,1,218.8035,1.0,218.8035,1.0,10,Wong Tai Sin,8,Kowloon City
1796,283028,241015,6,1,91.9252,1.0,91.9252,1.0,10,Wong Tai Sin,8,Kowloon City
1797,283028,242046,6,1,99.4027,1.0,99.4027,1.0,10,Wong Tai Sin,8,Kowloon City
1798,283028,244028,6,1,120.3747,1.0,120.3747,1.0,10,Wong Tai Sin,8,Kowloon City
1799,283028,244029,6,1,96.9591,1.0,96.9591,1.0,10,Wong Tai Sin,8,Kowloon City
1800,283028,246002,6|99,2,193.9182,0.4515548487567854,87.56470347218807,2.0,10,Wong Tai Sin,8,Kowloon City
1801,283028,247006,7,1,161.1117,1.0,161.1117,1.0,10,Wong Tai Sin,8,Kowloon City
1802,283028,268031,5,1,75.8951,1.0,75.8951,1.0,10,Wong Tai Sin,7,Sham Shui Po
1803,283028,271008,6,1,83.6506,1.0,83.6506,1.0,10,Wong Tai Sin,8,Kowloon City
1804,283028,282023,5|99,3,289.0047,0.23193780745860756,67.03111646323265,2.87266816267,10,Wong Tai Sin,10,Wong Tai Sin
1805,283028,283026,5|99,5,382.2066,0.23193780745860756,88.64816080020903,4.978783026716,10,Wong Tai Sin,10,Wong Tai Sin
1806,283028,285002,7|8|99,9,2257.6972,0.4189453751167019,945.8518003539275,4.712196883847,10,Wong Tai Sin,8,Kowloon City
1807,283029,234016,6,1,88.3228,1.0,88.3228,1.0,10,Wong Tai Sin,8,Kowloon City
1808,283029,253006,6,2,278.204,1.0,278.204,1.875891314557,10,Wong Tai Sin,5,Yau Ma Tei
1809,283029,264068,6,1,88.4524,1.0,88.4524,1.0,10,Wong Tai Sin,7,Sham Shui Po
1810,283030,241010,7,1,88.2343,1.0,88.2343,1.0,10,Wong Tai Sin,8,Kowloon City
1811,283032,211016,6,1,294.0924,1.0,294.0924,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1812,283032,226017,6,1,265.2909,1.0,265.2909,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1813,283032,227008,5,1,183.7852,1.0,183.7852,1.0,10,Wong Tai Sin,6,Mong Kok
1814,283032,229022,6,2,342.2156,1.0,342.2156,1.998040984946,10,Wong Tai Sin,6,Mong Kok
1815,283032,272017,5,1,96.9566,1.0,96.9566,1.0,10,Wong Tai Sin,8,Kowloon City
1816,283035,267043,6,1,176.4656,1.0,176.4656,1.0,10,Wong Tai Sin,7,Sham Shui Po
1817,283035,284013,9,1,77.1186,1.0,77.1186,1.0,10,Wong Tai Sin,10,Wong Tai Sin
1818,284002,254011,5,1,65.9898,1.0,65.9898,1.0,10,Wong Tai Sin,7,Sham Shui Po
1819,284004,221028,6,1,111.6185,1.0,111.6185,1.0,10,Wong Tai Sin,6,Mong Kok
1820,284004,247006,6,1,156.2348,1.0,156.2348,1.0,10,Wong Tai Sin,8,Kowloon City
1821,284006,152005,7,1,131.3467,1.0,131.3467,1.0,10,Wong Tai Sin,3,Eastern
1822,284007,225054,6,1,164.3982,1.0,164.3982,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1823,284007,285017,5,1,194.6822,1.0,194.6822,1.0,10,Wong Tai Sin,8,Kowloon City
1824,284007,285018,7,1,113.0628,1.0,113.0628,1.0,10,Wong Tai Sin,8,Kowloon City
1825,284007,285022,6,1,140.1763,1.0,140.1763,1.0,10,Wong Tai Sin,8,Kowloon City
1826,284010,221032,7,1,636.9845,1.0,636.9845,1.0,10,Wong Tai Sin,6,Mong Kok
1827,284010,243049,6,1,123.1297,1.0,123.1297,1.0,10,Wong Tai Sin,8,Kowloon City
1828,284012,151008,6,1,67.4088,1.0,67.4088,1.0,10,Wong Tai Sin,3,Eastern
1829,284012,253011,9,1,110.1346,1.0,110.1346,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1830,284013,212016,6,1,171.9543,1.0,171.9543,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1831,284013,225013,8,1,136.0173,1.0,136.0173,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1832,284013,244027,8,1,113.0971,1.0,113.0971,1.0,10,Wong Tai Sin,8,Kowloon City
1833,284013,283035,9,1,207.422,1.0,207.422,1.0,10,Wong Tai Sin,10,Wong Tai Sin
1834,284014,246005,6,1,85.9608,1.0,85.9608,1.0,10,Wong Tai Sin,8,Kowloon City
1835,284016,243044,6,1,113.6366,1.0,113.6366,1.0,10,Wong Tai Sin,8,Kowloon City
1836,284020,227007,6,1,144.9889,1.0,144.9889,1.0,10,Wong Tai Sin,6,Mong Kok
1837,284020,229019,6,1,71.1876,1.0,71.1876,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1838,284020,233011,6,1,164.7529,1.0,164.7529,1.0,10,Wong Tai Sin,8,Kowloon City
1839,284020,245007,6,1,92.8417,1.0,92.8417,1.0,10,Wong Tai Sin,8,Kowloon City
1840,284020,283035,6,1,97.2523,1.0,97.2523,1.0,10,Wong Tai Sin,10,Wong Tai Sin
1841,284020,285016,9,1,296.2235,1.0,296.2235,1.0,10,Wong Tai Sin,8,Kowloon City
1842,284023,264002,6,1,99.9232,1.0,99.9232,1.0,10,Wong Tai Sin,7,Sham Shui Po
1843,284023,268014,6,1,85.3543,1.0,85.3543,1.0,10,Wong Tai Sin,7,Sham Shui Po
1844,284023,272017,9,2,154.2372,1.0,154.2372,2.0,10,Wong Tai Sin,8,Kowloon City
1845,284023,281028,6|9,6,961.2945,1.0,961.2945,5.675344296133,10,Wong Tai Sin,10,Wong Tai Sin
1846,284023,282023,5,1,133.9265,1.0,133.9265,1.0,10,Wong Tai Sin,10,Wong Tai Sin
1847,284023,284004,7|99,4,485.744,0.33666867985308263,163.53479122655577,2.863062144102,10,Wong Tai Sin,10,Wong Tai Sin
1848,284024,271051,7,3,584.0892,1.0,584.0892,2.597878484271,10,Wong Tai Sin,8,Kowloon City
1849,284025,214005,6,1,5000.0,1.0,5000.0,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1850,284025,236008,6,1,89.9406,1.0,89.9406,1.0,10,Wong Tai Sin,8,Kowloon City
1851,284026,222016,6,1,79.0899,1.0,79.0899,1.0,10,Wong Tai Sin,6,Mong Kok
1852,284026,227019,7,1,63.2863,1.0,63.2863,1.0,10,Wong Tai Sin,6,Mong Kok
1853,284026,233011,6,1,85.7385,1.0,85.7385,1.0,10,Wong Tai Sin,8,Kowloon City
1854,284026,244029,6,1,82.3263,1.0,82.3263,1.0,10,Wong Tai Sin,8,Kowloon City
1855,284027,212019,6,1,237.4409,1.0,237.4409,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1856,284027,233003,7,2,239.4446,1.0,239.4446,1.980801149099,10,Wong Tai Sin,8,Kowloon City
1857,284027,237003,6,1,72.5535,1.0,72.5535,1.0,10,Wong Tai Sin,8,Kowloon City
1858,284027,241029,8,2,1302.5242,1.0,1302.5242,1.961861975768,10,Wong Tai Sin,8,Kowloon City
1859,284027,241032,6,1,187.4282,1.0,187.4282,1.0,10,Wong Tai Sin,8,Kowloon City
1860,284027,253014,6,1,264.8966,1.0,264.8966,1.0,10,Wong Tai Sin,5,Yau Ma Tei
1861,284027,254016,6,1,204.0227,1.0,204.0227,1.0,10,Wong Tai Sin,6,Mong Kok
1862,284027,271051,7,1,255.6812,1.0,255.6812,1.0,10,Wong Tai Sin,8,Kowloon City
1863,285002,221011,6,1,92.372,1.0,92.372,1.0,8,Kowloon City,6,Mong Kok
1864,285002,235001,6,1,84.1725,1.0,84.1725,1.0,8,Kowloon City,8,Kowloon City
1865,285002,246005,6,1,87.8599,1.0,87.8599,1.0,8,Kowloon City,8,Kowloon City
1866,285002,246011,6,1,51.2241,1.0,51.2241,1.0,8,Kowloon City,8,Kowloon City
1867,285002,253005,6,1,85.8066,1.0,85.8066,1.0,8,Kowloon City,5,Yau Ma Tei
1868,285002,253014,6,1,156.7915,1.0,156.7915,1.0,8,Kowloon City,5,Yau Ma Tei
1869,285002,254011,6,1,96.3222,1.0,96.3222,1.0,8,Kowloon City,7,Sham Shui Po
1870,285002,265008,6,1,98.1551,1.0,98.1551,1.0,8,Kowloon City,7,Sham Shui Po
1871,285002,282010,6,1,36.8288,1.0,36.8288,1.0,8,Kowloon City,10,Wong Tai Sin
1872,285002,283028,8|99,7,2751.3274,0.17591450265351555,483.99839120799004,2.963884596864,8,Kowloon City,10,Wong Tai Sin
1873,285002,284020,6,1,170.2638,1.0,170.2638,1.0,8,Kowloon City,10,Wong Tai Sin
1874,285002,285008,7,1,98.9159,1.0,98.9159,1.0,8,Kowloon City,8,Kowloon City
1875,285002,286014,5,1,86.7573,1.0,86.7573,1.0,8,Kowloon City,8,Kowloon City
1876,285003,114009,6,1,90.592,1.0,90.592,1.0,8,Kowloon City,1,Central & Western
1877,285003,221028,6,1,123.9843,1.0,123.9843,1.0,8,Kowloon City,6,Mong Kok
1878,285003,222018,9|99,2,920.651,0.13298801020840337,122.43554458637676,1.224924182391,8,Kowloon City,6,Mong Kok
1879,285003,271050,5,1,77.1186,1.0,77.1186,1.0,8,Kowloon City,8,Kowloon City
1880,285004,264002,5,1,188.8635,1.0,188.8635,1.0,8,Kowloon City,7,Sham Shui Po
1881,285004,281028,6,1,81.4612,1.0,81.4612,1.0,8,Kowloon City,10,Wong Tai Sin
1882,285005,221039,6,1,244.2081,1.0,244.2081,1.0,8,Kowloon City,6,Mong Kok
1883,285006,241013,6,1,228.7779,1.0,228.7779,1.0,8,Kowloon City,8,Kowloon City
1884,285006,245013,5|99,2,172.254,0.23193780745860756,39.952215085974984,2.0,8,Kowloon City,8,Kowloon City
1885,285006,285006,8,1,1192.8158,1.0,1192.8158,1.0,8,Kowloon City,8,Kowloon City
1886,285006,285010,6|99,2,299.0932,0.4515548487567854,135.056984690183,1.717020874999,8,Kowloon City,8,Kowloon City
1887,285007,227004,5,1,527.1876,1.0,527.1876,1.0,8,Kowloon City,6,Mong Kok
1888,285007,241022,6,2,521.3028,1.0,521.3028,1.979377948573,8,Kowloon City,8,Kowloon City
1889,285007,245015,8|9,2,700.431,1.0,700.431,1.486677081028,8,Kowloon City,8,Kowloon City
1890,285007,265021,7,1,73.2769,1.0,73.2769,1.0,8,Kowloon City,7,Sham Shui Po
1891,285008,236010,8,3,3347.6405,1.0,3347.6405,2.999932845259,8,Kowloon City,8,Kowloon City
1892,285008,241023,6,3,314.1042,1.0,314.1042,2.161334178548,8,Kowloon City,8,Kowloon City
1893,285008,244011,7,1,954.1798,1.0,954.1798,1.0,8,Kowloon City,8,Kowloon City
1894,285008,285002,7,1,98.9159,1.0,98.9159,1.0,8,Kowloon City,8,Kowloon City
1895,285008,286014,6,1,100.8286,1.0,100.8286,1.0,8,Kowloon City,8,Kowloon City
1896,285009,221025,5,1,137.8143,1.0,137.8143,1.0,8,Kowloon City,6,Mong Kok
1897,285009,241020,7,1,172.9251,1.0,172.9251,1.0,8,Kowloon City,8,Kowloon City
1898,285009,241023,6,1,103.6394,1.0,103.6394,1.0,8,Kowloon City,8,Kowloon City
1899,285009,267020,6,2,190.7924,1.0,190.7924,1.995618619097,8,Kowloon City,7,Sham Shui Po
1900,285010,212011,6,1,77.1186,1.0,77.1186,1.0,8,Kowloon City,5,Yau Ma Tei
1901,285010,213004,5,1,98.9159,1.0,98.9159,1.0,8,Kowloon City,8,Kowloon City
1902,285010,234015,6,1,91.3415,1.0,91.3415,1.0,8,Kowloon City,8,Kowloon City
1903,285010,264002,6,1,63.2322,1.0,63.2322,1.0,8,Kowloon City,7,Sham Shui Po
1904,285010,264037,5,1,194.6822,1.0,194.6822,1.0,8,Kowloon City,7,Sham Shui Po
1905,285011,221081,5,1,110.8872,1.0,110.8872,1.0,8,Kowloon City,6,Mong Kok
1906,285011,260010,6,1,104.0002,1.0,104.0002,1.0,8,Kowloon City,7,Sham Shui Po
1907,285012,215006,6,1,95.5386,1.0,95.5386,1.0,8,Kowloon City,5,Yau Ma Tei
1908,285012,221043,7,1,90.592,1.0,90.592,1.0,8,Kowloon City,6,Mong Kok
1909,285012,227021,6,1,318.2193,1.0,318.2193,1.0,8,Kowloon City,6,Mong Kok
1910,285012,244027,7,1,1267.3638,1.0,1267.3638,1.0,8,Kowloon City,8,Kowloon City
1911,285012,265018,6,1,72.6706,1.0,72.6706,1.0,8,Kowloon City,7,Sham Shui Po
1912,285012,271039,9,1,207.422,1.0,207.422,1.0,8,Kowloon City,8,Kowloon City
1913,285014,226007,8,2,2413.4617,1.0,2413.4617,1.994251609591,8,Kowloon City,5,Yau Ma Tei
1914,285016,247006,6,1,259.3835,1.0,259.3835,1.0,8,Kowloon City,8,Kowloon City
1915,285016,284020,9,1,110.1346,1.0,110.1346,1.0,8,Kowloon City,10,Wong Tai Sin
1916,285017,222025,6,1,294.7494,1.0,294.7494,1.0,8,Kowloon City,6,Mong Kok
1917,285017,284007,6,1,105.2231,1.0,105.2231,1.0,8,Kowloon City,10,Wong Tai Sin
1918,285018,284007,8,1,75.3553,1.0,75.3553,1.0,8,Kowloon City,10,Wong Tai Sin
1919,285019,227015,6,3,333.789,1.0,333.789,2.010652134305,8,Kowloon City,6,Mong Kok
1920,285022,284007,6,1,114.0133,1.0,114.0133,1.0,8,Kowloon City,10,Wong Tai Sin
1921,285024,222018,7,2,120.3776,1.0,120.3776,1.993623375398,8,Kowloon City,6,Mong Kok
1922,285024,243014,9,1,103.6394,1.0,103.6394,1.0,8,Kowloon City,8,Kowloon City
1923,285024,265020,6,1,191.0272,1.0,191.0272,1.0,8,Kowloon City,7,Sham Shui Po
1924,285025,254014,5,1,176.4241,1.0,176.4241,1.0,8,Kowloon City,6,Mong Kok
1925,286014,212017,8,1,166.6893,1.0,166.6893,1.0,8,Kowloon City,5,Yau Ma Tei
1926,286014,215002,7,1,106.6125,1.0,106.6125,1.0,8,Kowloon City,8,Kowloon City
1927,286014,222027,6,1,97.8095,1.0,97.8095,1.0,8,Kowloon City,6,Mong Kok
1928,286014,227003,6,1,92.1442,1.0,92.1442,1.0,8,Kowloon City,6,Mong Kok
1929,286014,227024,6,1,90.9653,1.0,90.9653,1.0,8,Kowloon City,6,Mong Kok
1930,286014,229012,1|6,2,163.7563,0.41435083511177323,67.85255965981408,1.987380385637,8,Kowloon City,6,Mong Kok
1931,286014,229044,6,1,159.5978,1.0,159.5978,1.0,8,Kowloon City,6,Mong Kok
1932,286014,234025,6,1,71.3914,1.0,71.3914,1.0,8,Kowloon City,8,Kowloon City
1933,286014,241011,5,1,230.7388,1.0,230.7388,1.0,8,Kowloon City,8,Kowloon City
1934,286014,264062,6,1,92.1442,1.0,92.1442,1.0,8,Kowloon City,7,Sham Shui Po
1935,286014,285002,5,1,78.9859,1.0,78.9859,1.0,8,Kowloon City,8,Kowloon City
1936,286014,285008,6,1,94.2413,1.0,94.2413,1.0,8,Kowloon City,8,Kowloon City
1937,286016,253002,6,1,152.6245,1.0,152.6245,1.0,8,Kowloon City,5,Yau Ma Tei
1938,286017,213004,6,1,77.842,1.0,77.842,1.0,8,Kowloon City,8,Kowloon City
1939,286017,227019,6,1,450.8477,1.0,450.8477,1.0,8,Kowloon City,6,Mong Kok
1940,286017,242041,6,1,92.905,1.0,92.905,1.0,8,Kowloon City,8,Kowloon City
1941,286017,244028,7,2,1851.2316,1.0,1851.2316,1.991217285264,8,Kowloon City,8,Kowloon City
1942,286017,254014,6,2,138.5445,1.0,138.5445,1.986850663495,8,Kowloon City,6,Mong Kok
1943,286017,263018,1|6,2,166.4794,0.41435083511177323,68.98087841890694,1.996422623312,8,Kowloon City,7,Sham Shui Po
1944,286017,268033,6,1,158.4834,1.0,158.4834,1.0,8,Kowloon City,7,Sham Shui Po
1945,286028,271013,7,1,101.4667,1.0,101.4667,1.0,8,Kowloon City,8,Kowloon City
1946,286028,283027,6,1,94.5885,1.0,94.5885,1.0,8,Kowloon City,10,Wong Tai Sin
1947,286029,243010,6,1,305.9354,1.0,305.9354,1.0,8,Kowloon City,8,Kowloon City
1948,286039,121005,6,1,76.047,1.0,76.047,1.0,8,Kowloon City,1,Central & Western
1949,286039,215005,6,1,71.6201,1.0,71.6201,1.0,8,Kowloon City,5,Yau Ma Tei
1950,286039,222027,6,4,392.3526,1.0,392.3526,3.982534266838,8,Kowloon City,6,Mong Kok
1951,286039,225024,6,1,0.8923,1.0,0.8923,1.0,8,Kowloon City,5,Yau Ma Tei
1952,286039,226007,8,2,339.1997,1.0,339.1997,1.967847627791,8,Kowloon City,5,Yau Ma Tei
1953,286039,227014,6,1,47.0586,1.0,47.0586,1.0,8,Kowloon City,6,Mong Kok
1954,286039,229044,1|6,2,195.1462,0.41435083511177323,80.85899093888912,1.974499863611,8,Kowloon City,6,Mong Kok
1955,286039,242007,6,1,90.5229,1.0,90.5229,1.0,8,Kowloon City,8,Kowloon City
1956,286039,242034,6,1,76.6465,1.0,76.6465,1.0,8,Kowloon City,8,Kowloon City
1957,286039,283033,6|99,3,335.6076,0.4515548487567854,151.54523905962773,3.0,8,Kowloon City,10,Wong Tai Sin
